"Datasources","End DateTime","Process Description","Queue DateTime","Start DateTime","Status","Catalog","Category","Classification Name","Column Name","Comments","Confidence score","DB Name","Data-Source Name","Data-Source Type","Data-Source URL","Full Datasource Description","Host","Port","Rule Description","Schema","Service Name","Table Name"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Thycotic Event Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Thycotic Event Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Thycotic Product Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Thycotic Product Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Thycotic Resource name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Thycotic Resource name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Thycotic UserName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Thycotic UserName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Transaction Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Transaction Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","User Display Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events User Display Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","User Display Name Label (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events User Display Name Label (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Vendor Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Vendor Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","VirusName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events VirusName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","EC Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events EC Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","EC ServiceFileName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events EC ServiceFileName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Installer Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Installer Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Parent Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Parent Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","ServiceFileName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events ServiceFileName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Alert Sql User Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Alert Sql User Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","analyticName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events analyticName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Analyzer Host Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Analyzer Host Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Application Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Application Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Client Hostname (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Client Hostname (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","EC Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events EC Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","EC ServiceFileName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events EC ServiceFileName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Installer Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Installer Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","modelName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events modelName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Module Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Module Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Old data set name  (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Old data set name  (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Parent Filename (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Parent Filename (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
